;This file contains bonded parameters that can be assigned by Sobtop
;There are following fields in sequence: $BOND, $ANGLE, $DIHEDRAL, $HARM_DIH, $IMPROPER
;The lines beginning with semicolon are comment lines
;Between atom types there must be a - symbol
;GAFF parameters come from gaff.dat (Version 1.81, May 2017) in AmberTools 21
;AMBER parameters come from parm19.dat in AmberTools 21, corresponding to AMBER19SB with parmbsc0 and OL3


;Content between $BOND ... $end are parameters of bond terms
;Parameters should be given in AMBER/GAFF form: E_bond = k*(r-r0)^2
;Column 1: Two atom types
;Column 2: Force constant (k) in kcal/mol/A^2
;Column 3: Equilibrium bond distance (r0) in Angstrom
;Note that in GROMACS the potential is (1/2)*k*(r-r0)^2, so the k given below is half of that used in GROMACS
;To convert to k in GROMACS convention, the k in this section should be multiplied by 4.184*100*2
$BOND
CA-CS-CS    63.0      117.00
CA-CS-HA    50.0      123.30
CA-CS-H4    50.0      123.30
CM-CS-CT    70.0      119.70
CS-CS-HA    50.0      119.70
CS-CS-H4    50.0      119.70
CS-CS-N*    70.0      121.20
CS-CS-OS    80.0      125.00
H4-CS-N*    50.0      119.10
H4-CS-OS    50.0      113.00
HA-CS-HA    35.0      120.00
HA-CS-CD    50.0      120.00
HA-CS-CT    50.0      120.00
NC-CQ-NC    70.0      129.10
H5-CQ-NC    50.0      115.45
H1-CT-H1    35.0      109.50
H1-CX-H1    35.0      109.50
H1-XC-H1    35.0      109.50
H1-CT-N*    50.0      109.50
H1-CT-OH    50.0      109.50
H1-CT-OS    50.0      109.50
H1-CT-CM    50.0      109.50
H1-CT-CS    50.0      109.50
H1-CT-CY    50.0      110.00
H1-CT-CZ    50.0      110.00
H1-CT-N     50.0      109.50
H1-CX-N     50.0      109.50
H1-XC-N     50.0      109.50
H1-CT-S     50.0      109.50
H1-CT-SH    50.0      109.50
H1-CT-N2    50.0      109.50
H1-CT-NT    50.0      109.50
H2-CT-H2    35.0      109.50
H2-CT-N*    50.0      109.50
H2-CT-OS    50.0      109.50
HP-CT-HP    35.0      109.50
HP-CX-HP    35.0      109.50
HP-XC-HP    35.0      109.50
HP-CT-N3    50.0      109.50
HP-CX-N3    50.0      109.50
HP-XC-N3    50.0      109.50
HC-CT-HC    35.0      109.50
HC-CT-CM    50.0      109.50
HC-CT-CS    50.0      109.50
HC-CT-CD    50.0      109.50
HC-CT-CZ    50.0      110.00
C -CT-H1    50.0      109.50
C -CX-H1    50.0      109.50
C -XC-H1    50.0      109.50
C -CT-HP    50.0      109.50
C -CX-HP    50.0      109.50
C -XC-HP    50.0      109.50
C -CT-HC    50.0      109.50
C -CT-N     63.0      110.10
C -CX-N     63.0      110.10
C -XC-N     63.0      110.10
C -CT-N3    80.0      111.20
C -CX-N3    80.0      111.20
C -XC-N3    80.0      111.20
C -CT-CT    63.0      111.10
C -CT-CX    63.0      111.10
C -CT-XC    63.0      111.10
C -CX-CT    63.0      111.10
C -XC-CT    63.0      111.10
C -CT-OS    60.0      109.50
CA-CT-HC    50.0      109.50
CC-CT-CT    63.0      113.10
CC-CT-CX    63.0      113.10
CC-CT-XC    63.0      113.10
CC-CT-HC    50.0      109.50
CM-CT-CT    63.0      111.00
CM-CT-OS    50.0      109.50
CS-CT-CT    63.0      111.00
CS-CT-OS    50.0      109.50
CT-CT-CT    40.0      109.50
CT-CT-CX    40.0      109.50
CT-CT-XC    40.0      109.50
CT-CT-HC    50.0      109.50
CX-CT-HC    50.0      109.50
XC-CT-HC    50.0      109.50
CT-CT-H1    50.0      109.50
CT-CX-H1    50.0      109.50
CT-XC-H1    50.0      109.50
CX-CT-H1    50.0      109.50
XC-CT-H1    50.0      109.50
CT-CT-H2    50.0      109.50
CT-CT-HP    50.0      109.50
CT-CX-HP    50.0      109.50
CT-XC-HP    50.0      109.50
CT-CT-N*    50.0      109.50
CT-CT-OH    50.0      109.50
CX-CT-OH    50.0      109.50
XC-CT-OH    50.0      109.50
CT-CT-OS    50.0      109.50
CT-CT-S     50.0      114.70
CX-CT-S     50.0      114.70
XC-CT-S     50.0      114.70
CT-CT-SH    50.0      108.60
CX-CT-SH    50.0      108.60
XC-CT-SH    50.0      108.60
CT-CT-CA    63.0      114.00
CX-CT-CA    63.0      114.00
XC-CT-CA    63.0      114.00
CT-CT-N2    80.0      111.20
CT-CT-N     80.0      109.70
CT-CX-N     80.0      109.70
CT-XC-N     80.0      109.70
CT-CT-N3    80.0      111.20
CT-CX-N3    80.0      111.20
CT-XC-N3    80.0      111.20
CT-CT-NT    80.0      111.20
CT-CT-CY    63.0      110.00
CT-CT-CZ    63.0      110.00
C*-CT-CT    63.0      115.60
C*-CT-CX    63.0      115.60
C*-CT-XC    63.0      115.60
C*-CT-HC    50.0      109.50
OS-CT-OS   160.0      101.00
OS-CT-CY    50.0      110.00
OS-CT-CZ    50.0      110.00
OS-CT-N*    50.0      109.50
F -CT-F     77.0      109.10
F -CT-H1    50.0      109.50
F -CT-CT    50.0      109.00
F -CT-H2    50.0      109.50
Cl-CT-CT    50.0      108.50
Cl-CT-H1    50.0      108.50
Br-CT-CT    50.0      108.00
Br-CT-H1    50.0      106.50
I -CT-CT    50.0      106.00
CT-CC-NA    70.0      120.00
CT-CC-CV    70.0      120.00
CT-CC-NB    70.0      120.00
CV-CC-NA    70.0      120.00
CW-CC-NA    70.0      120.00
CW-CC-NB    70.0      120.00
CT-CC-CW    70.0      120.00
H5-CR-NA    50.0      120.00
H5-CR-NB    50.0      120.00
NA-CR-NA    70.0      120.00
NA-CR-NB    70.0      120.00
CC-CV-H4    50.0      120.00
CC-CV-NB    70.0      120.00
H4-CV-NB    50.0      120.00
CC-CW-H4    50.0      120.00
CC-CW-NA    70.0      120.00
C*-CW-H4    50.0      120.00
C*-CW-NA    70.0      108.70
H4-CW-NA    50.0      120.00
CB-C*-CT    70.0      128.60
CB-C*-CW    63.0      106.40
CT-C*-CW    70.0      125.00
CA-CN-CB    63.0      122.70
CA-CN-NA    70.0      132.80
CB-CN-NA    70.0      104.40
CT-CY-NY    80.0      180.00
CT-CZ-CZ    80.0      180.00
CZ-CZ-HZ    50.0      180.00
C -N -CT    50.0      121.90
C -N -CX    50.0      121.90
C -N -XC    50.0      121.90
C -N -H     50.0      120.00
CT-N -H     50.0      118.04
CX-N -H     50.0      118.04
XC-N -H     50.0      118.04
CT-N -CT    50.0      118.00
CT-N -CX    50.0      118.00
CT-N -XC    50.0      118.00
H -N -H     35.0      120.00
C -N*-CM    70.0      121.60
C -N*-CS    70.0      121.60
C -N*-CT    70.0      117.60
C -N*-H     50.0      119.20
CB-N*-CK    70.0      105.40
CB-N*-CP    70.0      105.40
CB-N*-CT    70.0      125.80
CB-N*-H     50.0      125.80
CK-N*-CT    70.0      128.80
CK-N*-H     50.0      128.80
CP-N*-CT    70.0      128.80
CP-N*-H     50.0      128.80
CM-N*-CT    70.0      121.20
CM-N*-H     50.0      121.20
CS-N*-CT    70.0      121.20
CS-N*-H     50.0      121.20
CA-N2-H     50.0      120.00
CA-N2-CT    50.0      123.20
CT-N2-H     50.0      118.40
H -N2-H     35.0      120.00
CT-N3-H     50.0      109.50
CX-N3-H     50.0      109.50
XC-N3-H     50.0      109.50
CT-N3-CT    50.0      109.50
CT-N3-CX    50.0      109.50
CT-N3-XC    50.0      109.50
H -N3-H     35.0      109.50
CT-NT-H     50.0      109.50
CT-NT-CT    50.0      109.50
H -NT-H     35.0      109.50
C -NA-C     70.0      126.40
C -NA-CA    70.0      125.20
C -NA-H     50.0      116.80
CA-NA-H     50.0      118.00
CC-NA-CR    70.0      120.00
CC-NA-H     50.0      120.00
CR-NA-CW    70.0      120.00
CR-NA-H     50.0      120.00
CW-NA-H     50.0      120.00
CN-NA-CW    70.0      111.60
CN-NA-H     50.0      123.10
CB-NB-CK    70.0      103.80
CB-NB-CP    70.0      103.80
CC-NB-CR    70.0      117.00
CR-NB-CV    70.0      117.00
C -NC-CA    70.0      120.50
CA-NC-CB    70.0      112.20
CA-NC-CQ    70.0      118.60
CB-NC-CQ    70.0      111.00
C -OH-HO    50.0      113.00
CA-OH-HO    50.0      113.00
CT-OH-HO    55.0      108.50
HO-OH-P     45.0      108.50
C -OS-CT    60.0      117.00
CM-OS-CT    60.0      117.00
CS-OS-CT    60.0      117.00
CT-OS-CT    60.0      109.50
CT-OS-P    100.0      120.50
C -OS-P    100.0      120.50
P -OS-P    100.0      120.50
O2-P -OH    45.0      108.23
O2-P -O2   140.0      119.90
OP-P -OP   140.0      119.90
OP-P -OS   100.0      108.23
O2-P -OS   100.0      108.23
OH-P -OS    45.0      102.60
OS-P -OS    45.0      102.60
CT-S -CT    62.0       98.90
CT-S -S     68.0      103.70
CT-SH-HS    43.0       96.00
HS-SH-HS    35.0       92.07
CB-NB-EP   150.0       126.0
CC-NB-EP   150.0       126.0
CK-NB-EP   150.0       126.0
CP-NB-EP   150.0       126.0
CR-NB-EP   150.0       126.0
CV-NB-EP   150.0       126.0
C -NC-EP   150.0       120.0
CA-NC-EP   150.0       120.0
CB-NC-EP   150.0       120.0
CQ-NC-EP   150.0       120.0
CT-N3-EP   150.0       109.5
H -N3-EP   150.0       109.5
CT-NT-EP   150.0       109.5
H -NT-EP   150.0       109.5
C -O -EP   150.0       120.0
EP-O -EP   150.0       120.0
C -OH-EP   150.0       120.0
CT-OH-EP   150.0       109.5
HO-OH-EP   150.0       109.5
EP-OH-EP   150.0       109.5
C -OS-EP   150.0       109.5
CM-OS-EP   150.0       109.5
CS-OS-EP   150.0       109.5
CT-OS-EP   150.0       109.5
EP-OS-EP   150.0       109.5
CT-S -EP   150.0        90.0
CT-SH-EP   150.0        90.0
P -OS-EP   150.0       109.5
EP-S -EP   150.0       180.0
EP-SH-EP   150.0       180.0
HS-SH-EP   150.0        90.0
H1-CI-CT    50.0      109.50
H1-CI-H1    35.0      109.50
CI-CT-H1    50.0      109.50
CI-CT-OS    50.0      109.50
CI-CT-CT    40.0      109.50
OS-CI-H1    50.0      109.50
OS-CI-CT    50.0      109.50
P -OS-CI   100.0      120.50
OH-CI-H1    50.0      109.50
OH-CI-CT    50.0      109.50
HO-OH-CI    55.0      108.50
H5-C5-N*    50.0      123.05
H5-C5-NB    50.0      123.05
N*-C5-NB    70.0      113.90
CB-N*-C5    70.0      105.40
C5-N*-CT    70.0      128.80
CB-NB-C5    70.0      103.80
C4-C -NA    70.0      114.10
C4-C -O     80.0      125.30
C4-CA-N2    70.0      120.10
C4-CA-NC    70.0      121.50
C -C4-C4    63.0      120.70
C -C4-CT    70.0      119.70
C -C4-HA    50.0      119.70
C -C4-H4    50.0      119.70
CA-C4-C4    63.0      117.00
CA-C4-HA    50.0      123.30
CA-C4-H4    50.0      123.30
C4-C4-CT    70.0      119.70
C4-C4-HA    50.0      119.70
C4-C4-H4    50.0      119.70
C4-C4-N*    70.0      121.20
H4-C4-N*    50.0      119.10
H1-CT-C4    50.0      109.50
HC-CT-C4    50.0      109.50
C -N*-C4    70.0      121.60
C4-N*-CT    70.0      121.20
EP-S -S    150.0       96.70
$end


;Content between $DIHEDRAL ... $end are parameters of (rotatable) dihedral terms
;Parameters should be given in AMBER/GAFF form: E_dihedral = sum[ (PK/IDIVF) * (1 + cos(PN*phi - phase)) ]
;Column 1: Four atom types
;Column 2: The factor by which the torsion barrier is divided (IDIVF)
;Column 3: Torsion barrier divided by 2 (PK) in kcal/mol
;Column 4: Phase in degree
;Column 5: Periodicity of torsion potential (PN). If negative, the next line will also be taken into account
;For terminal atom, X can be used to indicate an arbitrary atom type to define general term
;The last matched parameter will be actually used, so general term should occur prior to specific term
$DIHEDRAL
Ctest-Ctest-Ctest-Ctest   1    0.18        0.0      -3.   
Ctest-Ctest-Ctest-Ctest   1    0.25      180.0      -2.   
Ctest-Ctest-Ctest-Ctest   1    0.20      180.0       1. 
X -c -c -X    4    1.200       180.000           2.000
X -c -c1-X    2    0.000       180.000           2.000
X -c -cg-X    2    0.000       180.000           2.000
X -c -ch-X    2    0.000       180.000           2.000
X -c -c2-X    4    8.700       180.000           2.000
X -c -cu-X    4    8.700       180.000           2.000
X -c -cv-X    4    8.700       180.000           2.000
X -c -ce-X    4    8.700       180.000           2.000
X -c -cf-X    4    8.700       180.000           2.000
X -c -c3-X    6    0.000       180.000           2.000
X -c -cx-X    6    0.000       180.000           2.000
X -c -cy-X    6    0.000       180.000           2.000
X -c -ca-X    4    4.000       180.000           2.000
X -c -cc-X    4   11.500       180.000           2.000
X -c -cd-X    4   11.500       180.000           2.000
X -c -n -X    4   10.000       180.000           2.000
X -c -n2-X    2    8.300       180.000           2.000
X -c -nc-X    2    8.00        180.000           2.000
X -c -nd-X    2    8.00        180.000           2.000
X -c -ne-X    2    0.400       180.000           2.000
X -c -nf-X    2    0.400       180.000           2.000
X -c -na-X    4    5.800       180.000          -2.000
X -c -na-X    4    1.400       180.000           4.000
X -c -no-X    4    1.800       180.000           2.000
X -c -oh-X    2    4.600       180.000           2.000
X -c -os-X    2    5.400       180.000           2.000
X -c -p2-X    2   13.300       180.000           2.000
X -c -pc-X    2    4.000       180.000           2.000
X -c -pd-X    2    4.000       180.000           2.000
X -c -pe-X    2    0.000       180.000           2.000
X -c -pf-X    2    0.000       180.000           2.000
X -c -p3-X    4    6.200       180.000           2.000
X -c -p4-X    4    5.400       180.000           2.000
X -c -px-X    4    5.400       180.000           2.000
X -c -p5-X    4    4.000         0.000           2.000
X -c -py-X    4    4.000         0.000           2.000
X -c -sh-X    2    4.500       180.000           2.000
X -c -ss-X    2    6.200       180.000           2.000
X -c -s4-X    4    0.800       180.000           2.000
X -c -sx-X    4    0.800       180.000           2.000
X -c -s6-X    6    3.000         0.000           2.000
X -c -sy-X    6    3.000         0.000           2.000
X -c1-c1-X    1    0.000       180.000           2.000
X -c1-cg-X    1    0.000       180.000           2.000
X -c1-ch-X    1    0.000       180.000           2.000
X -cg-cg-X    1    0.000       180.000           2.000
X -ch-ch-X    1    0.000       180.000           2.000
X -cg-ch-X    1    0.000       180.000           2.000
X -c1-c2-X    2    0.000       180.000           2.000
X -c1-c3-X    3    0.000       180.000           2.000
X -c1-ca-X    2    0.000       180.000           2.000
X -c1-cc-X    2    0.000       180.000           2.000
X -c1-cd-X    2    0.000       180.000           2.000
X -c1-ce-X    2    0.000       180.000           2.000
X -c1-cf-X    2    0.000       180.000           2.000
X -c1-cu-X    2    0.000       180.000           2.000
X -c1-cv-X    2    0.000       180.000           2.000
X -c1-cx-X    3    0.000       180.000           2.000
X -c1-cy-X    3    0.000       180.000           2.000
X -c1-n -X    2    0.000       180.000           2.000
X -c1-n2-X    1    0.000       180.000           2.000
X -c1-n3-X    2    0.000       180.000           2.000
X -c1-n4-X    3    0.000       180.000           2.000
X -c1-na-X    2    0.000       180.000           2.000
X -c1-nb-X    2    0.000       180.000           2.000
X -c1-nc-X    2    0.000       180.000           2.000
X -c1-nd-X    2    0.000       180.000           2.000
X -c1-ne-X    2    0.000       180.000           2.000
X -c1-nf-X    2    0.000       180.000           2.000
X -c1-nh-X    2    0.000       180.000           2.000
X -c1-no-X    2    0.000       180.000           2.000
X -c1-oh-X    1    0.000       180.000           2.000
X -c1-os-X    1    0.000       180.000           2.000
X -c1-p2-X    1    0.000       180.000           2.000
X -c1-pb-X    1    0.000       180.000           2.000
X -c1-pc-X    1    0.000       180.000           2.000
X -c1-pd-X    1    0.000       180.000           2.000
X -c1-pe-X    1    0.000       180.000           2.000
X -c1-pf-X    1    0.000       180.000           2.000
X -c1-p3-X    2    0.000       180.000           2.000
X -c1-p4-X    2    0.000       180.000           2.000
X -c1-px-X    2    0.000       180.000           2.000
X -c1-p5-X    3    0.000       180.000           2.000
X -c1-py-X    3    0.000       180.000           2.000
X -c1-s2-X    1    0.000       180.000           2.000
X -c1-sh-X    1    0.000       180.000           2.000
X -c1-ss-X    1    0.000       180.000           2.000
X -c1-s4-X    2    0.000       180.000           2.000
X -c1-sx-X    2    0.000       180.000           2.000
X -c1-s6-X    3    0.000       180.000           2.000
X -c1-sy-X    3    0.000       180.000           2.000
X -c2-c2-X    4   26.600       180.000           2.000
X -c2-ce-X    4   26.600       180.000           2.000
X -c2-cf-X    4   26.600       180.000           2.000
X -ce-cf-X    4   26.600       180.000           2.000
X -ce-ce-X    4    4.000       180.000           2.000
X -cf-cf-X    4    4.000       180.000           2.000
X -cc-cd-X    4   16.000       180.000           2.000
X -cc-cc-X    4   16.000       180.000           2.000
X -cd-cd-X    4   16.000       180.000           2.000
X -c2-c3-X    6    0.000         0.000           2.000
X -c2-ca-X    4    2.800       180.000           2.000
X -c2-n -X    4    2.600       180.000           2.000
X -c2-n2-X    2    8.300       180.000           2.000
X -c2-ne-X    2    8.300       180.000           2.000
X -c2-nf-X    2    8.300       180.000           2.000
X -ce-ne-X    2    1.600       180.000           2.000
X -cf-nf-X    2    1.600       180.000           2.000
X -c2-nc-X    2    9.500       180.000           2.000
X -c2-nd-X    2    9.500       180.000           2.000
X -cc-nd-X    2    9.500       180.000           2.000
X -cd-nc-X    2    9.500       180.000           2.000
X -cc-nc-X    2    9.500       180.000           2.000
X -cd-nd-X    2    9.500       180.000           2.000
X -c2-n3-X    4    1.200       180.000           2.000
X -c2-n4-X    6    0.000       180.000           3.000
X -c2-na-X    4    2.500       180.000           2.000
X -cc-na-X    4    6.800       180.000           2.000
X -cd-na-X    4    6.800       180.000           2.000
X -c2-nh-X    4    2.700       180.000           2.000
X -c2-no-X    4    3.000       180.000           2.000
X -c2-oh-X    2    2.100       180.000           2.000
X -c2-os-X    2    2.100       180.000           2.000
X -c2-p2-X    2   13.300       180.000           2.000
X -c2-pe-X    2   13.300       180.000           2.000
X -c2-pf-X    2   13.300       180.000           2.000
X -ce-pf-X    2   13.300       180.000           2.000
X -ce-pe-X    2    1.900       180.000           2.000
X -cf-pf-X    2    1.900       180.000           2.000
X -c2-pc-X    2    9.500       180.000           2.000
X -c2-pd-X    2    9.500       180.000           2.000
X -cc-pc-X    2    9.500       180.000           2.000
X -cc-pd-X    2    9.500       180.000           2.000
X -cd-pc-X    2    9.500       180.000           2.000
X -cd-pd-X    2    9.500       180.000           2.000
X -c2-p3-X    4    1.800       180.000           2.000
X -c2-p4-X    4   26.600       180.000           2.000
X -ce-p4-X    4   26.600       180.000           2.000
X -cf-p4-X    4   26.600       180.000           2.000
X -c2-px-X    4    1.300         0.000           2.000
X -ce-px-X    4    1.300         0.000           2.000
X -cf-px-X    4    1.300         0.000           2.000
X -c2-p5-X    6   39.900       180.000           2.000
X -ce-p5-X    6   39.900       180.000           2.000
X -cf-p5-X    6   39.900       180.000           2.000
X -c2-py-X    6    8.600       180.000           2.000
X -ce-py-X    6    8.600       180.000           2.000
X -cf-py-X    6    8.600       180.000           2.000
X -c2-sh-X    2    1.000       180.000           2.000
X -c2-ss-X    2    2.200       180.000           2.000
X -c2-s4-X    4   26.600       180.000           2.000
X -ce-s4-X    4   26.600       180.000           2.000
X -cf-s4-X    4   26.600       180.000           2.000
X -c2-sx-X    4    2.400         0.000           2.000
X -ce-sx-X    4    2.400         0.000           2.000
X -cf-sx-X    4    2.400         0.000           2.000
X -c2-s6-X    6   39.900       180.000           2.000
X -ce-s6-X    6   39.900       180.000           2.000
X -cf-s6-X    6   39.900       180.000           2.000
X -c2-sy-X    6    7.600       180.000           2.000
X -ce-sy-X    6    7.600       180.000           2.000
X -cf-sy-X    6    7.600       180.000           2.000
X -c3-c3-X    9    1.400         0.000           3.000
X -cx-cx-X    9    1.400         0.000           3.000
X -cy-cy-X    9    1.400         0.000           3.000
X -c3-ca-X    6    0.000         0.000           2.000
X -c3-n -X    6    0.000         0.000           2.000
X -cx-n -X    6    0.000         0.000           2.000
X -cy-n -X    6    0.000         0.000           2.000
X -c3-n2-X    6    0.000         0.000           3.000
X -c3-ne-X    6    0.000         0.000           3.000
X -c3-nf-X    6    0.000         0.000           3.000
X -c3-n3-X    6    1.800         0.000           3.000
X -c3-n4-X    9    1.400         0.000           3.000
X -c3-na-X    6    0.000         0.000           2.000
X -c3-nh-X    6    0.000         0.000           2.000
X -c3-no-X    6    0.000         0.000           2.000
X -c3-oh-X    3    0.500         0.000           3.000
X -c3-os-X    3    1.150         0.000           3.000
X -c3-p2-X    3    0.800       180.000           2.000
X -c3-pe-X    3    0.800       180.000           2.000
X -c3-pf-X    3    0.800       180.000           2.000
X -c3-p3-X    6    0.800         0.000           3.000
X -c3-p4-X    6    0.800         0.000           3.000
X -c3-px-X    6    0.800         0.000           3.000
X -c3-p5-X    9    0.200         0.000           3.000
X -c3-py-X    9    0.200         0.000           3.000
X -c3-sh-X    3    0.750         0.000           3.000
X -c3-ss-X    3    1.000         0.000           3.000
X -c3-s4-X    6    1.200         0.000           3.000
X -c3-sx-X    6    1.200         0.000           3.000
X -c3-s6-X    9    1.300         0.000           3.000
X -c3-sy-X    9    1.300         0.000           3.000
X -c3-cc-X    6    0.000         0.000           3.000
X -c3-cd-X    6    0.000         0.000           3.000
X -ca-ca-X    4   14.500       180.000           2.000
X -ca-cp-X    4   14.500       180.000           2.000
X -ca-cq-X    4   14.500       180.000           2.000
X -cp-cp-X    4    4.000       180.000           2.000
X -cq-cq-X    4    4.000       180.000           2.000
X -ca-n -X    4    1.800       180.000           2.000
X -ca-n2-X    2    0.000       180.000           3.000
X -ca-ne-X    2    0.000       180.000           3.000
X -ca-nf-X    2    0.000       180.000           3.000
X -ca-n4-X    4    7.000         0.000           2.000
X -ca-na-X    4    1.200       180.000           2.000
X -ca-nb-X    2    9.60        180.0             2.000
X -ca-nc-X    2    9.60        180.0             2.000
X -ca-nd-X    2    9.60        180.0             2.000
X -ca-nh-X    4    4.200       180.000           2.000
X -cc-nh-X    4    4.200       180.000           2.000
X -cd-nh-X    4    4.200       180.000           2.000
X -ca-no-X    4    2.400       180.000           2.000
X -ca-oh-X    2    1.800       180.000           2.000
X -ca-os-X    2    1.800       180.000           2.000
X -ca-p2-X    2    1.200       180.000           2.000
X -ca-pe-X    2    1.200       180.000           2.000
X -ca-pf-X    2    1.200       180.000           2.000
X -ca-pc-X    2    9.600       180.000           2.000
X -ca-pd-X    2    9.600       180.000           2.000
X -ca-p3-X    4    0.000       180.000           2.000
X -ca-p4-X    4    2.100       180.000           2.000
X -ca-px-X    4    2.100       180.000           2.000
X -ca-p5-X    6    8.800       180.000           2.000
X -ca-py-X    6    8.800       180.000           2.000
X -ca-sh-X    2    0.000       180.000           2.000
X -ca-ss-X    2    0.800       180.000           2.000
X -ca-s4-X    4    1.200         0.000           2.000
X -ca-sx-X    4    1.200         0.000           2.000
X -ca-s6-X    6    7.800       180.000           2.000
X -ca-sy-X    6    7.800       180.000           2.000
X -n -cc-X    4    6.600       180.000           2.000
X -n -cd-X    4    6.600       180.000           2.000
X -n -n -X    4    4.600         0.000           2.000
X -n -n2-X    2    0.800         0.000           2.000
X -n -ne-X    2    0.800         0.000           2.000
X -n -nf-X    2    0.800         0.000           2.000
X -n -n3-X    4    4.300         0.000           2.000
X -n -n4-X    4    3.800         0.000           2.000
X -n -na-X    4    2.800         0.000           2.000
X -n -nc-X    2    9.600       180.000           2.000
X -n -nd-X    2    9.600       180.000           2.000
X -n -nh-X    4    4.400         0.000           2.000
X -n -no-X    4    5.500       180.000           2.000
X -n -oh-X    2    3.000         0.000           2.000
X -n -os-X    2    2.200         0.000           2.000
X -n -p2-X    2    2.000       180.000           2.000
X -n -pe-X    2    2.000       180.000           2.000
X -n -pf-X    2    2.000       180.000           2.000
X -n -pc-X    2    9.600       180.000           2.000
X -n -pd-X    2    9.600       180.000           2.000
X -n -p3-X    4    9.000         0.000           2.000
X -n -p4-X    4    1.300         0.000           2.000
X -n -px-X    4    1.300         0.000           2.000
X -n -p5-X    6   13.200       180.000           2.000
X -n -py-X    6   13.200       180.000           2.000
X -n -sh-X    2    2.200         0.000           2.000
X -n -ss-X    2    3.000         0.000           2.000
X -n -s4-X    4    6.000         0.000           3.000
X -n -sx-X    4    6.000         0.000           3.000
X -n -s6-X    6    6.600       180.000           2.000
X -n -sy-X    6    6.600       180.000           2.000
X -n1-c2-X    2    0.000       180.000           2.000
X -n1-c3-X    3    0.000       180.000           2.000
X -n1-ca-X    2    0.000       180.000           2.000
X -n1-cc-X    2    0.000       180.000           2.000
X -n1-cd-X    2    0.000       180.000           2.000
X -n1-ce-X    2    0.000       180.000           2.000
X -n1-cf-X    2    0.000       180.000           2.000
X -n1-cu-X    2    0.000       180.000           2.000
X -n1-cv-X    2    0.000       180.000           2.000
X -n1-cx-X    3    0.000       180.000           2.000
X -n1-cy-X    3    0.000       180.000           2.000
X -n1-n -X    2    0.000       180.000           2.000
X -n1-n1-X    1    0.000       180.000           2.000
X -n1-n2-X    1    0.000       180.000           2.000
X -n1-n3-X    2    0.000       180.000           2.000
X -n1-n4-X    3    0.000       180.000           2.000
X -n1-na-X    2    0.000       180.000           2.000
X -n1-nb-X    2    0.000       180.000           2.000
X -n1-nc-X    2    0.000       180.000           2.000
X -n1-nd-X    2    0.000       180.000           2.000
X -n1-ne-X    2    0.000       180.000           2.000
X -n1-nf-X    2    0.000       180.000           2.000
X -n1-nh-X    2    0.000       180.000           2.000
X -n1-no-X    2    0.000       180.000           2.000
X -n1-oh-X    1    0.000       180.000           2.000
X -n1-os-X    1    0.000       180.000           2.000
X -n1-p2-X    1    0.000       180.000           2.000
X -n1-pb-X    1    0.000       180.000           2.000
X -n1-pc-X    1    0.000       180.000           2.000
X -n1-pd-X    1    0.000       180.000           2.000
X -n1-pe-X    1    0.000       180.000           2.000
X -n1-pf-X    1    0.000       180.000           2.000
X -n1-p3-X    2    0.000       180.000           2.000
X -n1-p4-X    2    0.000       180.000           2.000
X -n1-px-X    2    0.000       180.000           2.000
X -n1-p5-X    3    0.000       180.000           2.000
X -n1-py-X    3    0.000       180.000           2.000
X -n1-s2-X    1    0.000       180.000           2.000
X -n1-sh-X    1    0.000       180.000           2.000
X -n1-ss-X    1    0.000       180.000           2.000
X -n1-s4-X    2    0.000       180.000           2.000
X -n1-sx-X    2    0.000       180.000           2.000
X -n1-s6-X    3    0.000       180.000           2.000
X -n1-sy-X    3    0.000       180.000           2.000
X -n2-n2-X    1    3.000       180.000          -2.000
X -n2-n2-X    1    2.800         0.000           1.000
X -n2-ne-X    1    3.000       180.000          -2.000
X -n2-ne-X    1    2.800         0.000           1.000
X -n2-nf-X    1    3.000       180.000          -2.000
X -n2-nf-X    1    2.800         0.000           1.000
X -ne-nf-X    1    3.000       180.000          -2.000
X -ne-nf-X    1    2.800         0.000           1.000
X -ne-ne-X    1    1.200       180.000           2.000
X -nf-nf-X    1    1.200       180.000           2.000
X -nc-nc-X    1    4.000       180.000           2.000
X -nd-nd-X    1    4.000       180.000           2.000
X -nc-nd-X    1    4.000       180.000           2.000
X -n2-nc-X    1    3.000       180.000          -2.000
X -n2-nc-X    1    2.800         0.000           1.000
X -n2-nd-X    1    3.000       180.000          -2.000
X -n2-nd-X    1    2.800         0.000           1.000
X -n2-n3-X    2   12.200       180.000           2.000
X -ne-n3-X    2   12.200       180.000           2.000
X -nf-n3-X    2   12.200       180.000           2.000
X -n2-n4-X    3   24.000       180.000           2.000
X -ne-n4-X    3   24.000       180.000           2.000
X -nf-n4-X    3   24.000       180.000           2.000
X -n2-na-X    2    3.400       180.000           2.000
X -ne-na-X    2    3.400       180.000           2.000
X -nf-na-X    2    3.400       180.000           2.000
X -na-nc-X    2    9.600       180.000           2.000
X -na-nd-X    2    9.600       180.000           2.000
X -n2-nh-X    2    5.600       180.000           2.000
X -ne-nh-X    2    5.600       180.000           2.000
X -nf-nh-X    2    5.600       180.000           2.000
X -n2-no-X    2    1.500       180.000           2.000
X -ne-no-X    2    1.500       180.000           2.000
X -nf-no-X    2    1.500       180.000           2.000
X -n2-oh-X    1    3.200       180.000           2.000
